BIO_ZONE,observation,severity
Balsam-fir-white birch,2556,30.31400257
Balsam-fir-yellow birch,2557,0.700461431
Balsam-fir-yellow birch,2558,0.700461431
Balsam-fir-yellow birch,2559,7.002601335
Balsam-fir-yellow birch,2560,7.002601335
Balsam-fir-yellow birch,2561,3.348671863
Balsam-fir-yellow birch,2562,3.348671863
Balsam-fir-yellow birch,2563,3.348671863
Balsam-fir-yellow birch,2564,3.348671863
Balsam-fir-yellow birch,2565,3.061722941
Balsam-fir-yellow birch,2566,3.061722941
Balsam-fir-yellow birch,2567,15.37020662
Balsam-fir-yellow birch,2568,15.37020662
Balsam-fir-yellow birch,2569,19.793365
Balsam-fir-yellow birch,2570,19.793365
Balsam-fir-yellow birch,2571,7.346104172
Balsam-fir-yellow birch,2572,7.346104172
Balsam-fir-yellow birch,2573,7.346104172
Balsam-fir-yellow birch,2574,7.346104172
Balsam-fir-yellow birch,2575,61.46943085
Balsam-fir-yellow birch,2576,61.46943085
Balsam-fir-yellow birch,2577,61.46943085
Balsam-fir-yellow birch,2578,61.46943085
Balsam-fir-yellow birch,2579,50.00110405
Balsam-fir-yellow birch,2580,50.00110405
Balsam-fir-yellow birch,2581,50.00110405
Balsam-fir-yellow birch,2582,50.00110405
Balsam-fir-yellow birch,2583,37.94014806
Balsam-fir-yellow birch,2584,37.94014806
Balsam-fir-yellow birch,2585,37.94014806
Balsam-fir-yellow birch,2586,37.94014806
Balsam-fir-yellow birch,2587,6.513881651
Balsam-fir-yellow birch,2588,6.513881651
Balsam-fir-yellow birch,2589,20.56327072
Balsam-fir-yellow birch,2590,20.56327072
Balsam-fir-yellow birch,2591,16.17339683
Balsam-fir-yellow birch,2592,16.17339683
Balsam-fir-yellow birch,2593,9.05500989
Balsam-fir-yellow birch,2594,9.05500989
Balsam-fir-yellow birch,2595,1.891983526
Balsam-fir-yellow birch,2596,1.891983526
Balsam-fir-yellow birch,2597,5.813938065
Balsam-fir-yellow birch,2598,5.813938065
Balsam-fir-yellow birch,2599,22.97821426
Balsam-fir-yellow birch,2600,22.97821426
Balsam-fir-yellow birch,2601,22.97821426
Balsam-fir-yellow birch,2602,2.315297794
Balsam-fir-yellow birch,2603,2.315297794
Balsam-fir-yellow birch,2604,2.315297794
Balsam-fir-yellow birch,2605,30.72017836
Balsam-fir-yellow birch,2606,30.72017836
Balsam-fir-yellow birch,2607,30.72017836
Balsam-fir-yellow birch,2608,30.72017836
Balsam-fir-yellow birch,2609,30.72017836
Balsam-fir-yellow birch,2610,45.84756048
Balsam-fir-yellow birch,2611,45.84756048
Balsam-fir-yellow birch,2612,45.84756048
Balsam-fir-yellow birch,2613,45.84756048
Balsam-fir-yellow birch,2614,98.58522249
Balsam-fir-yellow birch,2615,98.58522249
Balsam-fir-yellow birch,2616,98.58522249
Balsam-fir-yellow birch,2617,98.58522249
Balsam-fir-yellow birch,2618,31.59650478
Balsam-fir-yellow birch,2619,31.59650478
Balsam-fir-yellow birch,2620,31.59650478
Balsam-fir-yellow birch,2621,31.59650478
Balsam-fir-yellow birch,2622,4.987325204
Balsam-fir-yellow birch,2623,4.987325204
Balsam-fir-yellow birch,2624,4.987325204
Balsam-fir-yellow birch,2625,4.987325204
Balsam-fir-yellow birch,2626,36.58864562
Balsam-fir-yellow birch,2627,36.58864562
Balsam-fir-yellow birch,2628,36.58864562
Balsam-fir-yellow birch,2629,36.58864562
Balsam-fir-yellow birch,2630,14.21405949
Balsam-fir-yellow birch,2631,14.21405949
Balsam-fir-yellow birch,2632,14.21405949
Balsam-fir-yellow birch,2633,14.21405949
Balsam-fir-yellow birch,2634,14.62289553
Balsam-fir-yellow birch,2635,14.62289553
Balsam-fir-yellow birch,2636,14.62289553
Balsam-fir-yellow birch,2637,14.62289553
Balsam-fir-yellow birch,2638,26.01729697
Balsam-fir-yellow birch,2639,26.01729697
Balsam-fir-yellow birch,2640,26.01729697
Balsam-fir-yellow birch,2641,26.01729697
Balsam-fir-yellow birch,2642,7.424799167
Balsam-fir-yellow birch,2643,7.424799167
Balsam-fir-yellow birch,2644,7.424799167
Balsam-fir-yellow birch,2645,7.424799167
Balsam-fir-yellow birch,2646,7.424799167
Balsam-fir-yellow birch,2647,26.01743055
Balsam-fir-yellow birch,2648,26.01743055
Balsam-fir-yellow birch,2649,26.01743055
Balsam-fir-yellow birch,2650,13.43259686
Balsam-fir-yellow birch,2651,13.43259686
Balsam-fir-yellow birch,2652,13.43259686
Balsam-fir-yellow birch,2653,13.43259686
Balsam-fir-yellow birch,2654,28.65804966
Balsam-fir-yellow birch,2655,28.65804966
Balsam-fir-yellow birch,2656,28.65804966
Balsam-fir-yellow birch,2657,28.65804966
Balsam-fir-yellow birch,2658,22.42532263
Balsam-fir-yellow birch,2659,22.42532263
Balsam-fir-yellow birch,2660,22.42532263
Balsam-fir-yellow birch,2661,22.42532263
Balsam-fir-yellow birch,2662,28.18149172
Balsam-fir-yellow birch,2663,28.18149172
Balsam-fir-yellow birch,2664,28.18149172
Balsam-fir-yellow birch,2665,28.18149172
Balsam-fir-yellow birch,2666,28.18149172
Balsam-fir-yellow birch,2667,21.66488569
Balsam-fir-yellow birch,2668,21.66488569
Balsam-fir-yellow birch,2669,21.66488569
Balsam-fir-yellow birch,2670,21.66488569
Balsam-fir-yellow birch,2671,21.66488569
Balsam-fir-yellow birch,2672,26.07888237
Balsam-fir-yellow birch,2673,26.07888237
Balsam-fir-yellow birch,2674,26.07888237
Balsam-fir-yellow birch,2675,26.07888237
Balsam-fir-yellow birch,2676,61.87552694
Balsam-fir-yellow birch,2677,61.87552694
Balsam-fir-yellow birch,2678,61.87552694
Balsam-fir-yellow birch,2679,61.87552694
Balsam-fir-yellow birch,2680,41.40739067
Balsam-fir-yellow birch,2681,41.40739067
Balsam-fir-yellow birch,2682,41.40739067
Balsam-fir-yellow birch,2683,26.44915895
Balsam-fir-yellow birch,2684,26.44915895
Balsam-fir-yellow birch,2685,26.44915895
Balsam-fir-yellow birch,2686,26.44915895
Balsam-fir-yellow birch,2687,47.42412539
Balsam-fir-yellow birch,2688,47.42412539
Balsam-fir-yellow birch,2689,47.42412539
Balsam-fir-yellow birch,2690,47.42412539
Balsam-fir-yellow birch,2691,8.418271608
Balsam-fir-yellow birch,2692,8.418271608
Balsam-fir-yellow birch,2693,8.418271608
Balsam-fir-yellow birch,2694,2.042153792
Balsam-fir-yellow birch,2695,2.042153792
Balsam-fir-yellow birch,2696,2.042153792
Balsam-fir-yellow birch,2697,2.042153792
Balsam-fir-yellow birch,2698,5.485492008
Balsam-fir-yellow birch,2699,5.485492008
Balsam-fir-yellow birch,2700,18.51662411
Balsam-fir-yellow birch,2701,18.51662411
Balsam-fir-yellow birch,2702,18.51662411
Balsam-fir-yellow birch,2703,18.51662411
Balsam-fir-yellow birch,2704,4.43685776
Balsam-fir-yellow birch,2705,4.43685776
Balsam-fir-yellow birch,2706,4.43685776
Balsam-fir-yellow birch,2707,15.49919751
Balsam-fir-yellow birch,2708,15.49919751
Balsam-fir-yellow birch,2709,15.49919751
Balsam-fir-yellow birch,2710,15.49919751
Balsam-fir-yellow birch,2711,10.92383022
Balsam-fir-yellow birch,2712,10.92383022
Balsam-fir-yellow birch,2713,10.92383022
Balsam-fir-yellow birch,2714,21.12134282
Balsam-fir-yellow birch,2715,21.12134282
Balsam-fir-yellow birch,2716,21.12134282
Balsam-fir-yellow birch,2717,50.0234858
Balsam-fir-yellow birch,2718,50.0234858
Balsam-fir-yellow birch,2719,50.0234858
Balsam-fir-yellow birch,2720,50.0234858
Balsam-fir-yellow birch,2721,38.51565799
Balsam-fir-yellow birch,2722,38.51565799
Balsam-fir-yellow birch,2723,38.51565799
Balsam-fir-yellow birch,2724,38.51565799
Balsam-fir-yellow birch,2725,15.23918285
Balsam-fir-yellow birch,2726,15.23918285
Balsam-fir-yellow birch,2727,15.23918285
Balsam-fir-yellow birch,2728,15.23918285
Balsam-fir-yellow birch,2729,10.17934674
Balsam-fir-yellow birch,2730,10.17934674
Balsam-fir-yellow birch,2731,10.17934674
Balsam-fir-yellow birch,2732,10.17934674
Balsam-fir-yellow birch,2733,28.53009294
Balsam-fir-yellow birch,2734,28.53009294
Balsam-fir-yellow birch,2735,28.53009294
Balsam-fir-yellow birch,2736,28.53009294
Balsam-fir-yellow birch,2737,51.86538253
Balsam-fir-yellow birch,2738,51.86538253
Balsam-fir-yellow birch,2739,51.86538253
Balsam-fir-yellow birch,2740,51.86538253
Balsam-fir-white birch,2741,26.21527961
Balsam-fir-white birch,2742,26.21527961
Balsam-fir-white birch,2743,26.21527961
Balsam-fir-white birch,2744,5.911877919
Balsam-fir-white birch,2745,5.911877919
Balsam-fir-white birch,2746,5.911877919
Balsam-fir-white birch,2747,5.911877919
Balsam-fir-white birch,2748,19.93430559
Balsam-fir-white birch,2749,19.93430559
Balsam-fir-white birch,2750,19.93430559
Balsam-fir-white birch,2751,19.93430559
Balsam-fir-white birch,2752,15.8417134
Balsam-fir-white birch,2753,15.8417134
Balsam-fir-white birch,2754,15.8417134
Balsam-fir-white birch,2755,15.8417134
Balsam-fir-white birch,2756,17.11107743
Balsam-fir-white birch,2757,17.11107743
Balsam-fir-white birch,2758,17.11107743
Balsam-fir-white birch,2759,17.11107743
Balsam-fir-white birch,2760,29.11854147
Balsam-fir-white birch,2761,29.11854147
Balsam-fir-white birch,2762,29.11854147
Balsam-fir-white birch,2763,29.11854147
Balsam-fir-yellow birch,2764,23.13379311
Balsam-fir-yellow birch,2765,23.13379311
Balsam-fir-yellow birch,2766,23.13379311
Balsam-fir-yellow birch,2767,23.13379311
Balsam-fir-white birch,2768,23.80261827
Balsam-fir-white birch,2769,23.80261827
Balsam-fir-white birch,2770,23.80261827
Balsam-fir-white birch,2771,23.80261827
Balsam-fir-white birch,2772,37.18126116
Balsam-fir-white birch,2773,37.18126116
Balsam-fir-white birch,2774,37.18126116
Balsam-fir-white birch,2775,37.18126116
Balsam-fir-white birch,2776,100
Balsam-fir-white birch,2777,100
Balsam-fir-white birch,2778,100
Balsam-fir-white birch,2779,100
Balsam-fir-white birch,2780,78.35242223
Balsam-fir-white birch,2781,78.35242223
Balsam-fir-white birch,2782,78.35242223
Balsam-fir-white birch,2783,78.35242223
Balsam-fir-white birch,2784,10.0816561
Balsam-fir-white birch,2785,10.0816561
Balsam-fir-white birch,2786,10.0816561
Balsam-fir-white birch,2787,10.0816561
Balsam-fir-white birch,2788,100
Balsam-fir-white birch,2789,100
Balsam-fir-white birch,2790,100
Balsam-fir-white birch,2791,100
Balsam-fir-white birch,2792,71.52140042
Balsam-fir-white birch,2793,71.52140042
Balsam-fir-white birch,2794,71.52140042
Balsam-fir-white birch,2795,71.52140042
Balsam-fir-white birch,2796,100
Balsam-fir-white birch,2797,100
Balsam-fir-white birch,2798,100
Balsam-fir-white birch,2799,100
Balsam-fir-white birch,2800,24.8547904
Balsam-fir-white birch,2801,24.8547904
Balsam-fir-white birch,2802,24.8547904
Balsam-fir-white birch,2803,24.8547904
Balsam-fir-white birch,2804,18.3627002
Balsam-fir-white birch,2805,18.3627002
Balsam-fir-white birch,2806,18.3627002
Balsam-fir-white birch,2807,18.3627002
Balsam-fir-white birch,2808,100
Balsam-fir-white birch,2809,100
Balsam-fir-white birch,2810,100
Balsam-fir-white birch,2811,100
Balsam-fir-white birch,2812,69.88826473
Balsam-fir-white birch,2813,69.88826473
Balsam-fir-white birch,2814,69.88826473
Balsam-fir-white birch,2815,69.88826473
Balsam-fir-white birch,2816,49.32435987
Balsam-fir-white birch,2817,49.32435987
Balsam-fir-white birch,2818,49.32435987
Balsam-fir-white birch,2819,49.32435987
Balsam-fir-white birch,2820,62.63994021
Balsam-fir-white birch,2821,62.63994021
Balsam-fir-white birch,2822,62.63994021
Balsam-fir-white birch,2823,62.63994021
Balsam-fir-white birch,2824,18.06066408
Balsam-fir-white birch,2825,18.06066408
Balsam-fir-white birch,2826,18.06066408
Balsam-fir-white birch,2827,18.06066408
Balsam-fir-white birch,2828,34.34978896
Balsam-fir-white birch,2829,34.34978896
Balsam-fir-white birch,2830,34.34978896
Balsam-fir-white birch,2831,34.34978896
Balsam-fir-white birch,2832,40.77433211
Balsam-fir-white birch,2833,40.77433211
Balsam-fir-white birch,2834,40.77433211
Balsam-fir-white birch,2835,40.77433211
Balsam-fir-white birch,2836,67.97094583
Balsam-fir-white birch,2837,67.97094583
Balsam-fir-white birch,2838,67.97094583
Balsam-fir-white birch,2839,67.97094583
Balsam-fir-white birch,2840,74.81420204
Balsam-fir-white birch,2841,74.81420204
Balsam-fir-white birch,2842,74.81420204
Balsam-fir-white birch,2843,74.81420204
Balsam-fir-white birch,2844,3.837665473
Balsam-fir-white birch,2845,3.837665473
Balsam-fir-white birch,2846,3.837665473
Balsam-fir-white birch,2847,3.837665473
Balsam-fir-white birch,2848,10.68854795
Balsam-fir-white birch,2849,10.68854795
Balsam-fir-white birch,2850,10.68854795
Balsam-fir-white birch,2851,10.68854795
Balsam-fir-white birch,2852,1.047943224
Balsam-fir-white birch,2853,1.047943224
Balsam-fir-white birch,2854,10.12844869
Balsam-fir-white birch,2855,10.12844869
Balsam-fir-white birch,2856,10.12844869
Balsam-fir-white birch,2857,10.12844869
Balsam-fir-white birch,2858,12.12912868
Balsam-fir-white birch,2859,12.12912868
Balsam-fir-white birch,2860,12.12912868
Balsam-fir-white birch,2861,12.12912868
Balsam-fir-white birch,2862,6.712789119
Balsam-fir-white birch,2863,6.712789119
Balsam-fir-white birch,2864,6.712789119
Balsam-fir-white birch,2865,6.712789119
Balsam-fir-white birch,2866,25.37309705
Balsam-fir-white birch,2867,25.37309705
Balsam-fir-white birch,2868,12.90858805
Balsam-fir-white birch,2869,12.90858805
Balsam-fir-white birch,2870,64.6000002
Balsam-fir-white birch,2871,64.6000002
Balsam-fir-white birch,2872,64.6000002
Balsam-fir-white birch,2873,64.6000002
Balsam-fir-white birch,2874,25.79436673
Balsam-fir-white birch,2875,25.79436673
Balsam-fir-white birch,2876,25.79436673
Balsam-fir-white birch,2877,25.79436673
Balsam-fir-white birch,2878,100
Balsam-fir-white birch,2879,100
Balsam-fir-white birch,2880,100
Balsam-fir-white birch,2881,100
Balsam-fir-white birch,2882,100
Balsam-fir-white birch,2883,100
Balsam-fir-white birch,2884,62.00111794
Balsam-fir-white birch,2885,62.00111794
Balsam-fir-white birch,2886,62.00111794
Balsam-fir-white birch,2887,27.66650497
Balsam-fir-white birch,2888,27.66650497
Balsam-fir-white birch,2889,15.24505451
Balsam-fir-white birch,2890,15.24505451
Balsam-fir-white birch,2891,71.97325291
Balsam-fir-white birch,2892,71.97325291
Balsam-fir-white birch,2893,71.97325291
Balsam-fir-white birch,2894,94.03145899
Balsam-fir-white birch,2895,94.03145899
Balsam-fir-white birch,2896,94.03145899
Balsam-fir-white birch,2897,75.34026139
Balsam-fir-white birch,2898,75.34026139
Balsam-fir-white birch,2899,75.34026139
Balsam-fir-white birch,2900,29.66335627
Balsam-fir-white birch,2901,29.66335627
Balsam-fir-white birch,2902,29.66335627
Balsam-fir-white birch,2903,6.100114538
Balsam-fir-white birch,2904,6.100114538
Balsam-fir-white birch,2905,6.100114538
Balsam-fir-white birch,2906,51.31292687
Balsam-fir-white birch,2907,51.31292687
Balsam-fir-white birch,2908,51.31292687
Balsam-fir-white birch,2909,64.2595029
Balsam-fir-white birch,2910,64.2595029
Balsam-fir-white birch,2911,64.2595029
Balsam-fir-white birch,2912,64.2595029
Balsam-fir-yellow birch,2913,28.22227296
Balsam-fir-yellow birch,2914,28.22227296
Balsam-fir-yellow birch,2915,6.330259502
Balsam-fir-yellow birch,2916,6.330259502
Balsam-fir-yellow birch,2917,64.67716997
Balsam-fir-yellow birch,2918,64.67716997
Balsam-fir-yellow birch,2919,64.67716997
Balsam-fir-yellow birch,2920,64.67716997
Balsam-fir-yellow birch,2921,24.86849546
Balsam-fir-yellow birch,2922,24.86849546
Balsam-fir-yellow birch,2923,24.86849546
Balsam-fir-yellow birch,2924,24.86849546
Balsam-fir-white birch,2925,96.61265536
Balsam-fir-white birch,2926,96.61265536
Balsam-fir-white birch,2927,96.61265536
Balsam-fir-white birch,2928,96.61265536
Balsam-fir-white birch,2929,33.53937702
Balsam-fir-white birch,2930,33.53937702
Balsam-fir-white birch,2931,33.53937702
Balsam-fir-white birch,2932,55.16207797
Balsam-fir-white birch,2933,55.16207797
Balsam-fir-white birch,2934,55.16207797
Balsam-fir-white birch,2935,53.83836689
Balsam-fir-white birch,2936,53.83836689
Balsam-fir-white birch,2937,53.83836689
Balsam-fir-white birch,2938,53.83836689
Balsam-fir-white birch,2939,34.51792205
Balsam-fir-white birch,2940,34.51792205
Balsam-fir-white birch,2941,34.51792205
Balsam-fir-white birch,2942,34.51792205
Balsam-fir-white birch,2943,61.20931434
Balsam-fir-white birch,2944,61.20931434
Balsam-fir-white birch,2945,61.20931434
Balsam-fir-white birch,2946,61.20931434
Balsam-fir-yellow birch,2947,15.03554026
Balsam-fir-yellow birch,2948,15.03554026
Balsam-fir-yellow birch,2949,15.03554026
Balsam-fir-yellow birch,2950,15.03554026
Balsam-fir-yellow birch,2951,10.50488029
Balsam-fir-yellow birch,2952,10.50488029
Balsam-fir-yellow birch,2953,10.50488029
Balsam-fir-white birch,2954,4.575425942
Balsam-fir-white birch,2955,4.575425942
Balsam-fir-white birch,2956,38.17472056
Balsam-fir-white birch,2957,38.17472056
Balsam-fir-yellow birch,2958,3.272547282
Balsam-fir-yellow birch,2959,3.272547282
Balsam-fir-white birch,2960,13.557866
Balsam-fir-white birch,2961,13.557866
Balsam-fir-white birch,2962,13.557866
Balsam-fir-white birch,2963,13.557866
Balsam-fir-white birch,2964,78.15626688
Balsam-fir-white birch,2965,78.15626688
Balsam-fir-white birch,2966,78.15626688
Balsam-fir-white birch,2967,78.15626688
Balsam-fir-white birch,2968,98.26491175
Balsam-fir-white birch,2969,98.26491175
Balsam-fir-white birch,2970,98.26491175
Balsam-fir-white birch,2971,98.26491175
Balsam-fir-white birch,2972,3.842572939
Balsam-fir-white birch,2973,3.842572939
Balsam-fir-white birch,2974,6.59793107
Balsam-fir-white birch,2975,6.59793107
Balsam-fir-white birch,2976,6.59793107
Balsam-fir-white birch,2977,6.59793107
Balsam-fir-white birch,2978,100
Balsam-fir-white birch,2979,100
Balsam-fir-white birch,2980,100
Balsam-fir-white birch,2981,100
Balsam-fir-white birch,2982,68.98990855
Balsam-fir-white birch,2983,68.98990855
Balsam-fir-white birch,2984,68.98990855
Balsam-fir-white birch,2985,68.98990855
Balsam-fir-white birch,2986,100
Balsam-fir-white birch,2987,100
Balsam-fir-white birch,2988,100
Balsam-fir-white birch,2989,100
Balsam-fir-white birch,2990,45.44479129
Balsam-fir-white birch,2991,45.44479129
Balsam-fir-white birch,2992,45.44479129
Balsam-fir-white birch,2993,45.44479129
Balsam-fir-white birch,2994,34.39823907
Balsam-fir-white birch,2995,34.39823907
Balsam-fir-white birch,2996,34.39823907
Balsam-fir-white birch,2997,34.39823907
Balsam-fir-white birch,2998,100
Balsam-fir-white birch,2999,100
Balsam-fir-white birch,3000,100
Balsam-fir-white birch,3001,100
Balsam-fir-white birch,3002,2.180481483
Balsam-fir-white birch,3003,2.180481483
Balsam-fir-white birch,3004,2.180481483
Balsam-fir-white birch,3005,2.180481483
Balsam-fir-white birch,3006,100
Balsam-fir-white birch,3007,100
Balsam-fir-white birch,3008,100
Balsam-fir-white birch,3009,100
Balsam-fir-white birch,3010,42.41017713
Balsam-fir-white birch,3011,42.41017713
Balsam-fir-white birch,3012,42.41017713
Balsam-fir-white birch,3013,42.41017713
Balsam-fir-white birch,3014,7.285599399
Balsam-fir-white birch,3015,7.285599399
Balsam-fir-white birch,3016,7.285599399
Balsam-fir-white birch,3017,7.285599399
Balsam-fir-white birch,3018,95.64466854
Balsam-fir-white birch,3019,95.64466854
Balsam-fir-white birch,3020,95.64466854
Balsam-fir-white birch,3021,95.64466854
Balsam-fir-white birch,3022,29.62623121
Balsam-fir-white birch,3023,29.62623121
Balsam-fir-white birch,3024,29.62623121
Balsam-fir-white birch,3025,29.62623121
Balsam-fir-white birch,3026,11.19233996
Balsam-fir-white birch,3027,11.19233996
Balsam-fir-white birch,3028,11.19233996
Balsam-fir-white birch,3029,11.19233996
Balsam-fir-white birch,3030,18.26421241
Balsam-fir-white birch,3031,18.26421241
Balsam-fir-white birch,3032,18.26421241
Balsam-fir-white birch,3033,31.80199031
Balsam-fir-white birch,3034,31.80199031
Balsam-fir-white birch,3035,31.80199031
Balsam-fir-white birch,3036,1.197322408
Balsam-fir-white birch,3037,1.197322408
Balsam-fir-white birch,3038,1.197322408
Balsam-fir-white birch,3039,2.711978107
Balsam-fir-white birch,3040,2.711978107
Balsam-fir-white birch,3041,2.711978107
Balsam-fir-white birch,3042,2.711978107
Balsam-fir-white birch,3043,6.902737493
Balsam-fir-white birch,3044,6.902737493
Balsam-fir-white birch,3045,6.902737493
Balsam-fir-white birch,3046,6.902737493
Balsam-fir-white birch,3047,49.81656001
Balsam-fir-white birch,3048,49.81656001
Balsam-fir-white birch,3049,49.81656001
Balsam-fir-white birch,3050,49.81656001
Balsam-fir-white birch,3051,6.625459766
Balsam-fir-white birch,3052,6.625459766
Balsam-fir-white birch,3053,6.625459766
Balsam-fir-white birch,3054,6.625459766
Balsam-fir-white birch,3055,24.94730912
Balsam-fir-white birch,3056,24.94730912
Balsam-fir-white birch,3057,24.94730912
Balsam-fir-white birch,3058,24.94730912
Balsam-fir-white birch,3059,41.80058179
Balsam-fir-white birch,3060,41.80058179
Balsam-fir-white birch,3061,41.80058179
Balsam-fir-white birch,3062,41.80058179
Balsam-fir-white birch,3063,35.71348209
Balsam-fir-white birch,3064,35.71348209
Balsam-fir-white birch,3065,35.71348209
Balsam-fir-white birch,3066,35.71348209
Balsam-fir-white birch,3067,100
Balsam-fir-white birch,3068,100
Balsam-fir-white birch,3069,100
Balsam-fir-white birch,3070,100
Balsam-fir-white birch,3071,12.29402828
Balsam-fir-white birch,3072,12.29402828
Balsam-fir-white birch,3073,12.29402828
Balsam-fir-white birch,3074,12.29402828
Balsam-fir-white birch,3075,55.31038056
Balsam-fir-white birch,3076,55.31038056
Balsam-fir-white birch,3077,55.31038056
Balsam-fir-white birch,3078,55.31038056
Balsam-fir-white birch,3079,28.51422884
Balsam-fir-white birch,3080,28.51422884
Balsam-fir-white birch,3081,28.51422884
Balsam-fir-white birch,3082,28.51422884
Balsam-fir-yellow birch,3083,3.851954818
Balsam-fir-yellow birch,3084,3.851954818
Balsam-fir-yellow birch,3085,3.851954818
Balsam-fir-yellow birch,3086,3.851954818
Balsam-fir-white birch,3087,47.76154399
Balsam-fir-white birch,3088,47.76154399
Balsam-fir-white birch,3089,47.76154399
Balsam-fir-white birch,3090,47.76154399
Balsam-fir-white birch,3091,3.861680912
Balsam-fir-white birch,3092,3.861680912
Balsam-fir-white birch,3093,3.534330779
Balsam-fir-white birch,3094,3.534330779
Balsam-fir-white birch,3095,32.19027378
Balsam-fir-white birch,3096,32.19027378
Balsam-fir-white birch,3097,32.19027378
Balsam-fir-white birch,3098,32.19027378
Balsam-fir-white birch,3099,0.822464465
Balsam-fir-white birch,3100,0.822464465
Balsam-fir-white birch,3101,5.107708831
Balsam-fir-white birch,3102,5.107708831
Balsam-fir-white birch,3103,5.107708831
Balsam-fir-white birch,3104,5.107708831
Balsam-fir-white birch,3105,74.71092315
Balsam-fir-white birch,3106,74.71092315
Balsam-fir-white birch,3107,74.71092315
Balsam-fir-white birch,3108,74.71092315
Balsam-fir-white birch,3109,32.39523579
Balsam-fir-white birch,3110,32.39523579
Balsam-fir-white birch,3111,32.39523579
Balsam-fir-white birch,3112,32.39523579
Balsam-fir-white birch,3113,14.07719719
Balsam-fir-white birch,3114,14.07719719
Balsam-fir-white birch,3115,14.07719719
Balsam-fir-white birch,3116,14.07719719
Balsam-fir-white birch,3117,51.30557535
Balsam-fir-white birch,3118,51.30557535
Balsam-fir-white birch,3119,51.30557535
Balsam-fir-white birch,3120,51.30557535
Balsam-fir-yellow birch,3121,100
Balsam-fir-yellow birch,3122,100
Balsam-fir-yellow birch,3123,100
Balsam-fir-yellow birch,3124,100
Balsam-fir-yellow birch,3125,91.60170937
Balsam-fir-yellow birch,3126,91.60170937
Balsam-fir-yellow birch,3127,91.60170937
Balsam-fir-yellow birch,3128,91.60170937
Balsam-fir-white birch,3129,11.69160071
Balsam-fir-white birch,3130,11.69160071
Balsam-fir-white birch,3131,14.10743702
Balsam-fir-white birch,3132,14.10743702
Balsam-fir-white birch,3133,14.10743702
Balsam-fir-white birch,3134,21.67229897
Balsam-fir-white birch,3135,21.67229897
Balsam-fir-white birch,3136,21.67229897
Balsam-fir-white birch,3137,35.88679253
Balsam-fir-white birch,3138,35.88679253
Balsam-fir-white birch,3139,35.88679253
Balsam-fir-white birch,3140,82.66329763
Balsam-fir-white birch,3141,82.66329763
Balsam-fir-white birch,3142,82.66329763
Balsam-fir-white birch,3143,41.68933906
Balsam-fir-white birch,3144,41.68933906
Balsam-fir-white birch,3145,41.68933906
Balsam-fir-white birch,3146,4.877232498
Balsam-fir-white birch,3147,4.877232498
Balsam-fir-white birch,3148,4.488001869
Balsam-fir-white birch,3149,4.488001869
Balsam-fir-white birch,3150,4.488001869
Balsam-fir-white birch,3151,36.18128194
Balsam-fir-white birch,3152,36.18128194
Balsam-fir-white birch,3153,36.18128194
Balsam-fir-white birch,3154,36.18128194
Balsam-fir-white birch,3155,26.68566799
Balsam-fir-white birch,3156,26.68566799
Balsam-fir-white birch,3157,26.68566799
Balsam-fir-white birch,3158,26.68566799
Balsam-fir-white birch,3159,1.619623077
Balsam-fir-white birch,3160,1.619623077
Balsam-fir-white birch,3161,1.619623077
Balsam-fir-white birch,3162,9.206487024
Balsam-fir-white birch,3163,9.206487024
Balsam-fir-white birch,3164,9.206487024
Balsam-fir-white birch,3165,7.13975524
Balsam-fir-white birch,3166,7.13975524
Balsam-fir-white birch,3167,7.13975524
Balsam-fir-white birch,3168,7.13975524
Balsam-fir-white birch,3169,7.13975524
Balsam-fir-white birch,3170,18.31873801
Balsam-fir-white birch,3171,18.31873801
Balsam-fir-white birch,3172,18.31873801
Balsam-fir-white birch,3173,32.02271835
Balsam-fir-white birch,3174,32.02271835
Balsam-fir-white birch,3175,32.02271835
Balsam-fir-white birch,3176,61.09972235
Balsam-fir-white birch,3177,61.09972235
Balsam-fir-white birch,3178,61.09972235
Balsam-fir-white birch,3179,61.09972235
Balsam-fir-white birch,3180,61.09972235
Balsam-fir-white birch,3181,18.24930497
Balsam-fir-white birch,3182,18.24930497
Balsam-fir-white birch,3183,18.24930497
Balsam-fir-white birch,3184,18.24930497
Balsam-fir-white birch,3185,8.473945824
Balsam-fir-white birch,3186,8.473945824
Balsam-fir-white birch,3187,8.473945824
Balsam-fir-white birch,3188,50.1445259
Balsam-fir-white birch,3189,50.1445259
Balsam-fir-white birch,3190,50.1445259
Balsam-fir-white birch,3191,10.06401862
Balsam-fir-white birch,3192,10.06401862
Balsam-fir-white birch,3193,10.06401862
Balsam-fir-white birch,3194,10.06401862
Balsam-fir-white birch,3195,78.62742607
Balsam-fir-white birch,3196,78.62742607
Balsam-fir-white birch,3197,78.62742607
Balsam-fir-white birch,3198,78.62742607
Balsam-fir-white birch,3199,78.62742607
Balsam-fir-white birch,3200,27.5554639
Balsam-fir-white birch,3201,27.5554639
Balsam-fir-white birch,3202,27.5554639
Balsam-fir-white birch,3203,27.5554639
Balsam-fir-white birch,3204,27.5554639
Balsam-fir-white birch,3205,13.97995932
Balsam-fir-white birch,3206,13.97995932
Balsam-fir-white birch,3207,13.97995932
Balsam-fir-white birch,3208,13.97995932
